"Punkt_ID" "X[m]" "Y[m]" "Z[m]" "PCode" "ErrCode" "P_X[m]" "dh[m]" "DOF" "D_XX[cm^2]" "D_YY[cm^2]" "D_ZZ[cm^2]" "D_XY[cm^2]" "D_XZ[cm^2]" "D_YZ[cm^2]"
7052 -493.095 1952.563 1738.291 0 0 0.318 2.632 1 358.3 307.1 4365.1 -69.8 -646.9 456.1
7053 -481.389 1951.594 1733.068 0 0 0.192 0.372 1 363 311.8 4383.7 -69.8 -660.8 460.7
7054 -456.764 1951.512 1729.631 0 0 0.014 3.424 1 367.6 311.8 4397.7 -69.8 -684.1 460.7
7055 -472.757 1951.477 1731.856 0 0 0.044 1.082 1 363 311.8 4388.4 -69.8 -670.1 460.7
7056 -467.809 1950.612 1729.749 0 0 0.012 1.182 1 367.6 311.8 4397.7 -69.8 -674.8 460.7
7057 -444.929 1951.036 1722.93 0 0 0.345 0.448 1 372.3 311.8 4421 -74.5 -698 465.4
7058 -465.466 1951.048 1729.674 0 0 0.102 1.801 1 367.6 311.8 4397.7 -69.8 -674.8 460.7
7059 -461.938 1950.533 1728.182 0 0 0.279 2.103 1 367.6 311.8 4402.4 -69.8 -679.4 460.7
7060 -443.301 1951.259 1722.25 0 0 0.317 0.352 1 372.3 311.8 4421 -74.5 -698 465.4
7061 -493.12 1950.886 1737.238 0 0 0.326 2.338 1 358.3 307.1 4369.8 -69.8 -651.5 460.7
7062 -468.823 1950.827 1730.116 0 0 0.085 0.943 1 367.6 311.8 4393.1 -69.8 -674.8 460.7
7063 -499.639 1950.291 1738.589 0 0 0.165 1.523 1 358.3 307.1 4365.1 -65.2 -642.2 460.7
7064 -491.269 1949.962 1738.48 0 0 0.174 4.338 1 358.3 307.1 4365.1 -69.8 -651.5 460.7
7065 -487.364 1949.413 1735.765 0 0 0.063 2.932 1 358.3 311.8 4374.4 -69.8 -656.2 460.7
7066 -479.523 1949.312 1731.047 0 0 0.123 0.183 1 363 311.8 4393.1 -69.8 -665.5 465.4
7067 -462.598 1949.46 1728.912 0 0 0.223 3.442 1 367.6 311.8 4397.7 -69.8 -679.4 465.4
7068 -464.467 1949.103 1728.325 0 0 0.118 2.615 1 367.6 311.8 4402.4 -69.8 -679.4 465.4
7069 -477.569 1948.538 1730.303 0 0 0.124 0.597 1 363 311.8 4393.1 -69.8 -665.5 465.4
7070 -471.586 1948.892 1730.121 0 0 0.085 1.132 1 363 311.8 4393.1 -69.8 -670.1 465.4
7071 -494.198 1946.842 1734.884 0 0 0.053 1.092 1 358.3 311.8 4379.1 -69.8 -651.5 465.4
7072 -486.591 1945.826 1734.479 0 0 0.138 2.637 1 358.3 311.8 4379.1 -69.8 -656.2 465.4
7073 -448.55 1945.762 1722.068 0 0 0.07 0.153 1 372.3 311.8 4421 -74.5 -693.4 470
7074 -471.727 1945.259 1728.357 0 0 0.157 1.054 1 363 311.8 4402.4 -69.8 -670.1 465.4
7075 -496.797 1945.524 1734.917 0 0 0.445 1.048 1 358.3 311.8 4379.1 -69.8 -646.9 465.4
7076 -477.916 1945.122 1729.208 0 0 0.217 0.407 1 363 311.8 4397.7 -69.8 -665.5 465.4
7077 -489.077 1944.738 1736.19 0 0 0.118 4.153 1 358.3 311.8 4374.4 -69.8 -651.5 465.4
7078 -469.567 1944.598 1727.555 0 0 0.085 0.972 1 367.6 311.8 4402.4 -69.8 -674.8 470
7079 -494.941 1944.245 1733.585 0 0 0.915 0.595 1 358.3 311.8 4383.7 -69.8 -651.5 465.4
7080 -464.387 1944.607 1726.088 0 0 0.078 2.112 1 367.6 311.8 4407 -69.8 -679.4 470
7081 -462.275 1944.418 1725.209 0 0 0.008 1.926 1 367.6 311.8 4411.7 -69.8 -679.4 470
7082 -488.432 1942.233 1734.495 0 0 0.557 3.371 1 358.3 311.8 4379.1 -69.8 -656.2 470
7083 -496.067 1941.142 1732.868 0 0 0.942 0.805 1 358.3 311.8 4383.7 -69.8 -646.9 470
7084 -462.196 1940.714 1724.406 0 0 0.075 2.285 1 367.6 311.8 4416.3 -74.5 -679.4 470
7085 -468.79 1939.706 1725.122 0 0 0.217 0.309 1 367.6 311.8 4411.7 -69.8 -674.8 474.7
7086 -488.164 1940.324 1732.766 0 0 0.485 2.347 1 358.3 311.8 4383.7 -69.8 -656.2 470
7087 -465.498 1939.447 1724.783 0 0 0.154 1.473 1 367.6 311.8 4411.7 -69.8 -679.4 474.7
7088 -494.858 1939.045 1731.893 0 0 0.238 0.985 1 358.3 311.8 4388.4 -69.8 -651.5 470
7089 -498.951 1938.689 1732.981 0 0 0.028 1.746 1 358.3 311.8 4383.7 -69.8 -646.9 470
7091 -492.302 1938.466 1731.409 0 0 0.332 1.062 1 358.3 311.8 4388.4 -69.8 -651.5 470
7094 -459.95 1937.796 1721.392 0 0 0.013 0.86 1 367.6 311.8 4425.6 -74.5 -684.1 474.7
7096 -451.608 1936.848 1720.31 0 0 0.039 1.592 1 372.3 311.8 4430.3 -74.5 -693.4 474.7
7097 -490.253 1936.415 1730.19 0 0 0.649 1.232 1 358.3 311.8 4393.1 -69.8 -656.2 474.7
7099 -463.521 1936.008 1722.807 0 0 0.356 1.396 1 367.6 311.8 4421 -74.5 -679.4 474.7
7100 -457.963 1935.891 1720.272 0 0 0.021 1.041 1 367.6 311.8 4430.3 -74.5 -688.7 479.3
7101 -496.437 1935.819 1731.701 0 0 0.151 2.148 1 358.3 311.8 4388.4 -69.8 -646.9 474.7
7102 -492.056 1935.144 1730.616 0 0 0.348 1.933 1 358.3 311.8 4393.1 -69.8 -651.5 474.7
7103 -444.144 1934.119 1716.716 0 0 0.183 0.503 1 372.3 316.4 4439.6 -74.5 -698 479.3
7104 -497.378 1934.149 1731.501 0 0 0.088 2.651 1 358.3 311.8 4388.4 -69.8 -646.9 474.7
7105 -462.876 1933.248 1721.151 0 0 0.265 0.935 1 367.6 316.4 4425.6 -74.5 -684.1 479.3
7107 -460.68 1933.564 1720.032 0 0 0.001 0.767 1 367.6 316.4 4430.3 -74.5 -684.1 479.3
7108 -456.762 1933.119 1718.403 0 0 0.114 0.867 1 372.3 316.4 4434.9 -74.5 -688.7 479.3
7109 -454.616 1933.352 1718.324 0 0 0.125 0.922 1 372.3 316.4 4434.9 -74.5 -688.7 479.3
7111 -464.424 1932.615 1721.825 0 0 0.265 1.144 1 367.6 316.4 4421 -74.5 -679.4 479.3
7113 -457.963 1932.457 1718.389 0 0 0.14 0.82 1 372.3 316.4 4434.9 -74.5 -688.7 479.3
7115 -455.723 1931.614 1717.679 0 0 0.067 1.083 1 372.3 316.4 4439.6 -74.5 -688.7 484
7116 -449.259 1930.799 1716.703 0 0 0.099 0.977 1 372.3 316.4 4439.6 -74.5 -693.4 484
7117 -495.193 1930.298 1728.72 0 0 0.023 1.938 1 358.3 311.8 4397.7 -69.8 -651.5 479.3
7118 -457.699 1930.768 1717.608 0 0 0.061 0.951 1 372.3 316.4 4439.6 -74.5 -688.7 484
7119 -497.485 1930.775 1729.715 0 0 0.109 2.368 1 358.3 311.8 4397.7 -69.8 -646.9 479.3
7120 -477.828 1929.263 1725.637 0 0 0.9 2.756 1 363 316.4 4411.7 -74.5 -665.5 484
7121 -461.414 1929.862 1719.049 0 0 0.062 0.962 1 367.6 316.4 4430.3 -74.5 -684.1 484
7126 -453.383 1928.686 1715.827 0 0 0.019 1.166 1 372.3 316.4 4444.2 -74.5 -693.4 484
7127 -479.439 1928.99 1728.033 0 0 0.033 4.95 1 363 316.4 4402.4 -69.8 -665.5 479.3
7128 -456.157 1928.298 1716.083 0 0 0.043 1.276 1 372.3 316.4 4444.2 -74.5 -688.7 484
7129 -442.023 1927.531 1713.338 0 0 0.104 0.373 1 376.9 316.4 4453.6 -74.5 -702.7 488.6
7130 -449.376 1927.798 1715.151 0 0 0.092 0.959 1 372.3 316.4 4444.2 -74.5 -698 484
7132 -459.198 1927.556 1717.334 0 0 0.039 1.402 1 367.6 316.4 4439.6 -74.5 -688.7 484
7133 -489.31 1927.614 1726.44 0 0 0.112 2.145 1 358.3 316.4 4407 -69.8 -656.2 484
7135 -454.04 1926.434 1714.614 0 0 0.005 1.381 1 372.3 316.4 4448.9 -74.5 -693.4 488.6
7136 -496.884 1925.906 1726.616 0 0 0.401 1.666 1 358.3 316.4 4407 -69.8 -651.5 484
7137 -460.038 1925.445 1717.418 0 0 0.139 1.983 1 367.6 316.4 4439.6 -74.5 -684.1 488.6
7139 -488.552 1925.113 1724.867 0 0 0.111 1.806 1 363 316.4 4411.7 -69.8 -656.2 484
7140 -455.333 1924.216 1714.475 0 0 0.048 1.396 1 372.3 316.4 4448.9 -74.5 -693.4 488.6
7141 -452.707 1924.106 1713.197 0 0 0.06 1.158 1 372.3 316.4 4453.6 -74.5 -693.4 488.6
7143 -462.22 1923.821 1719.558 0 0 0.049 4.513 1 367.6 316.4 4430.3 -74.5 -684.1 488.6
7145 -452.533 1922.596 1712.662 0 0 0.002 1.224 1 372.3 316.4 4453.6 -74.5 -693.4 493.3
7147 -488.07 1923.165 1727.152 0 0 0.361 4.972 1 363 316.4 4402.4 -69.8 -656.2 488.6
7152 -487.095 1919.237 1723.832 0 0 0.557 3.496 1 363 316.4 4416.3 -74.5 -660.8 488.6
7154 -498.591 1918.964 1724.718 0 0 0.059 2.617 1 358.3 316.4 4411.7 -69.8 -651.5 488.6
7156 -390.793 1979.155 1717.952 0 0 0.113 1.379 1 390.9 307.1 4439.6 -74.5 -744.6 442.1
7158 -438.377 1978.675 1726.804 0 0 0.281 -1.444 1 372.3 307.1 4407 -69.8 -702.7 437.4
7159 -388.781 1977.849 1716.786 0 0 0.085 1.163 1 390.9 307.1 4439.6 -74.5 -749.2 442.1
7160 -396.018 1977.455 1718.554 0 0 0.126 0.813 1 386.3 307.1 4434.9 -74.5 -739.9 442.1
7161 -398.183 1976.893 1719.094 0 0 0.002 0.897 1 386.3 307.1 4434.9 -74.5 -739.9 442.1
7162 -384.361 1977.049 1717.309 0 0 0 1.925 1 390.9 307.1 4439.6 -74.5 -749.2 442.1
7163 -434.806 1976.164 1727.809 0 0 0.092 1.131 1 376.9 307.1 4402.4 -69.8 -702.7 442.1
7164 -384.134 1975.09 1716.855 0 0 0.166 2.129 1 390.9 307.1 4439.6 -74.5 -753.9 446.8
7165 -431.577 1973.653 1726.148 0 0 0.083 0.916 1 376.9 307.1 4407 -69.8 -707.4 442.1
7166 -381.231 1972.916 1717.244 0 0 0.969 3.377 1 390.9 307.1 4439.6 -74.5 -753.9 446.8
7167 -393.354 1972.651 1716.292 0 0 0.221 0.889 1 386.3 307.1 4444.2 -74.5 -744.6 446.8
7168 -395.442 1972.161 1716.576 0 0 0.071 0.634 1 386.3 307.1 4444.2 -74.5 -739.9 446.8
7169 -382.874 1972.035 1715.568 0 0 0.252 2.054 1 390.9 307.1 4444.2 -74.5 -753.9 446.8
7170 -431.986 1971.076 1725.477 0 0 0.035 0.757 1 376.9 307.1 4411.7 -69.8 -707.4 446.8
7171 -379.102 1970.583 1715.111 0 0 0.285 2.077 1 390.9 307.1 4448.9 -74.5 -758.5 451.4
7172 -429.288 1970.223 1724.414 0 0 0.09 0.606 1 376.9 307.1 4416.3 -69.8 -707.4 446.8
7173 -434.531 1970.011 1726.427 0 0 0.18 1.319 1 376.9 307.1 4407 -69.8 -702.7 446.8
7174 -410.511 1966.677 1719.765 0 0 0.274 0.543 1 381.6 307.1 4430.3 -74.5 -726 451.4
7175 -408.282 1966.646 1719.272 0 0 0.29 0.486 1 381.6 307.1 4434.9 -74.5 -730.6 451.4
7176 -385.951 1966.841 1712.242 0 0 0.101 0.606 1 390.9 311.8 4458.2 -74.5 -753.9 451.4
7177 -381.292 1966.272 1712.339 0 0 0.031 1.009 1 390.9 311.8 4458.2 -74.5 -753.9 456.1
7179 -389.846 1965.625 1712.776 0 0 0.216 0.578 1 390.9 311.8 4453.6 -74.5 -749.2 456.1
7180 -409.626 1964.89 1719.342 0 0 0.307 0.739 1 381.6 307.1 4430.3 -74.5 -730.6 451.4
7182 -419.217 1961.859 1720.292 0 0 0.112 0.977 1 381.6 307.1 4430.3 -74.5 -721.3 456.1
7183 -392.399 1959.133 1710.706 0 0 0.219 0.533 1 390.9 311.8 4462.9 -74.5 -749.2 460.7
7184 -437.8 1958.584 1723.544 0 0 0.639 1.142 1 376.9 311.8 4416.3 -69.8 -702.7 456.1
7185 -432.866 1959.153 1722.713 0 0 0.162 0.894 1 376.9 311.8 4421 -74.5 -707.4 456.1
7186 -418.746 1958.2 1719.445 0 0 0.049 1.051 1 381.6 311.8 4430.3 -74.5 -721.3 460.7
7187 -424.582 1958.184 1720.445 0 0 0.172 0.791 1 376.9 311.8 4430.3 -74.5 -716.7 460.7
7188 -412.177 1955.782 1717.478 0 0 0.067 1.069 1 381.6 311.8 4439.6 -74.5 -726 460.7
7189 -424.626 1955.322 1719.556 0 0 0.158 0.776 1 376.9 311.8 4430.3 -74.5 -716.7 460.7
7190 -401.945 1955.33 1714.078 0 0 0.262 0.996 1 386.3 311.8 4448.9 -74.5 -735.3 460.7
7191 -392.53 1954.784 1709.833 0 0 0.265 0.829 1 390.9 311.8 4467.5 -79.1 -749.2 465.4
7192 -401.065 1953.568 1713.092 0 0 0.134 1.123 1 386.3 311.8 4453.6 -74.5 -739.9 465.4
7193 -399.574 1953.288 1712.092 0 0 0.159 1.175 1 386.3 311.8 4458.2 -74.5 -739.9 465.4
7194 -387.205 1952.64 1707.83 0 0 0.059 0.59 1 390.9 311.8 4472.2 -79.1 -753.9 465.4
7195 -404.134 1951.745 1713.402 0 0 0.075 1.034 1 386.3 311.8 4453.6 -74.5 -735.3 465.4
7196 -398.728 1951.247 1710.828 0 0 0.154 1.365 1 386.3 311.8 4462.9 -79.1 -739.9 465.4
7197 -379.81 1950.705 1706.425 0 0 0.144 1.516 1 395.6 311.8 4476.8 -79.1 -758.5 470
7198 -406.902 1950.706 1713.962 0 0 0.086 1.115 1 386.3 311.8 4448.9 -74.5 -735.3 465.4
7199 -422.723 1949.905 1717.125 0 0 0.23 0.791 1 381.6 311.8 4439.6 -74.5 -716.7 465.4
7200 -403.396 1949.664 1711.552 0 0 0.057 1.242 1 386.3 311.8 4458.2 -74.5 -735.3 470
7201 -427.061 1949.93 1717.944 0 0 0.275 0.86 1 376.9 311.8 4434.9 -74.5 -712 465.4
7202 -401.372 1949.565 1710.804 0 0 0.103 1.389 1 386.3 311.8 4462.9 -79.1 -739.9 470
7203 -397.839 1949.489 1710.104 0 0 0.111 1.624 1 386.3 311.8 4462.9 -79.1 -744.6 470
7204 -394.619 1949.774 1709.469 0 0 0.167 1.365 1 390.9 311.8 4467.5 -79.1 -744.6 470
7205 -380.312 1949.367 1706.032 0 0 0.193 1.561 1 395.6 311.8 4476.8 -79.1 -758.5 470
7206 -407.614 1948.536 1713.174 0 0 0.028 1.056 1 386.3 311.8 4453.6 -74.5 -735.3 470
7207 -425.039 1947.833 1716.441 0 0 0.341 0.503 1 381.6 311.8 4444.2 -74.5 -716.7 470
7208 -407.165 1947.087 1712.216 0 0 0.012 1.08 1 386.3 311.8 4458.2 -74.5 -735.3 470
7209 -410.17 1947.345 1713.774 0 0 0.007 1.068 1 381.6 311.8 4453.6 -74.5 -730.6 470
7210 -402.668 1946.665 1709.733 0 0 0.088 1.322 1 386.3 311.8 4467.5 -79.1 -739.9 470
7211 -398.145 1947.126 1708.974 0 0 0.146 1.509 1 386.3 311.8 4467.5 -79.1 -744.6 470
7212 -396.351 1946.258 1708.615 0 0 0.178 1.677 1 390.9 311.8 4467.5 -79.1 -744.6 470
7213 -398.228 1945.161 1708.013 0 0 0.199 1.307 1 386.3 311.8 4472.2 -79.1 -744.6 474.7
7214 -401.602 1944.054 1708.482 0 0 0.126 1.443 1 386.3 311.8 4472.2 -79.1 -739.9 474.7
7215 -408.487 1943.249 1711.371 0 0 0.071 1.127 1 386.3 311.8 4458.2 -79.1 -735.3 474.7
7216 -425.07 1942.596 1714.849 0 0 0.255 0.903 1 381.6 311.8 4448.9 -74.5 -716.7 474.7
7217 -398.116 1942.774 1707.583 0 0 0.158 1.659 1 386.3 316.4 4472.2 -79.1 -744.6 474.7
7218 -384.881 1941.562 1704.467 0 0 0.015 1.671 1 390.9 316.4 4486.1 -79.1 -758.5 479.3
7219 -417.07 1941.545 1713.022 0 0 0.264 0.848 1 381.6 311.8 4453.6 -74.5 -726 474.7
7220 -400.732 1941.324 1707.273 0 0 0.099 1.329 1 386.3 316.4 4472.2 -79.1 -739.9 474.7
7221 -405.576 1940.647 1708.851 0 0 0.004 1.204 1 386.3 316.4 4467.5 -79.1 -735.3 474.7
7222 -386.79 1939.496 1704.123 0 0 0.126 1.587 1 390.9 316.4 4486.1 -79.1 -753.9 479.3
7223 -411.003 1939.194 1710.945 0 0 0.184 1.066 1 386.3 316.4 4462.9 -79.1 -730.6 479.3
7224 -393.142 1938.45 1704.208 0 0 0.189 0.862 1 390.9 316.4 4486.1 -79.1 -749.2 479.3
7225 -381.542 1938.323 1702.307 0 0 0.216 1.883 1 395.6 316.4 4490.8 -79.1 -758.5 479.3
7226 -405.233 1937.732 1707.485 0 0 0.087 1.076 1 386.3 316.4 4472.2 -79.1 -735.3 479.3
7227 -387.594 1937.499 1703.548 0 0 0.09 1.57 1 390.9 316.4 4486.1 -79.1 -753.9 479.3
7228 -403.3 1937.16 1706.249 0 0 0.024 0.965 1 386.3 316.4 4476.8 -79.1 -739.9 479.3
7229 -380.645 1937.381 1701.582 0 0 0.265 1.96 1 395.6 316.4 4495.4 -79.1 -763.2 484
7230 -406.169 1936.955 1707.509 0 0 0.05 0.947 1 386.3 316.4 4472.2 -79.1 -735.3 479.3
7231 -392.062 1936.561 1703.042 0 0 0.137 0.852 1 390.9 316.4 4490.8 -79.1 -749.2 484
7232 -385.741 1936.818 1702.674 0 0 0.092 1.568 1 390.9 316.4 4490.8 -79.1 -758.5 484
7233 -385.414 1934.484 1701.194 0 0 0.089 1.52 1 390.9 316.4 4495.4 -79.1 -758.5 484
7234 -382.368 1935.283 1700.661 0 0 0.158 1.816 1 395.6 316.4 4495.4 -79.1 -758.5 484
7235 -397.049 1934.122 1702.568 0 0 0.129 0.388 1 390.9 316.4 4490.8 -79.1 -744.6 484
7236 -388.667 1934.195 1701.867 0 0 0.079 1.416 1 390.9 316.4 4495.4 -79.1 -753.9 484
7237 -425.543 1933.747 1711.449 0 0 0.233 0.512 1 381.6 316.4 4458.2 -79.1 -716.7 484
7238 -402.457 1933.666 1704.611 0 0 0.02 0.874 1 386.3 316.4 4481.5 -79.1 -739.9 484
7239 -385.765 1933.318 1700.469 0 0 0.07 1.48 1 390.9 316.4 4500.1 -79.1 -758.5 484
7240 -389.781 1932.856 1701.217 0 0 0.054 1.413 1 390.9 316.4 4495.4 -79.1 -753.9 484
7241 -437.424 1931.914 1713.087 0 0 0.22 0.438 1 376.9 316.4 4453.6 -74.5 -707.4 484
7242 -407.954 1931.634 1705.662 0 0 0.026 0.493 1 386.3 316.4 4481.5 -79.1 -735.3 484
7243 -393.217 1932.059 1700.934 0 0 0.122 0.762 1 390.9 316.4 4495.4 -79.1 -749.2 488.6
7244 -382.884 1932 1698.639 0 0 0.161 1.873 1 395.6 316.4 4504.7 -83.8 -763.2 488.6
7245 -396.632 1931 1700.833 0 0 0.104 0.444 1 390.9 316.4 4495.4 -79.1 -749.2 488.6
7246 -386.662 1930.992 1699.23 0 0 0.122 1.503 1 390.9 316.4 4500.1 -79.1 -758.5 488.6
7247 -402.131 1929.887 1702.673 0 0 0.121 0.362 1 386.3 316.4 4490.8 -79.1 -744.6 488.6
7248 -405.417 1929.267 1703.766 0 0 0.167 0.319 1 386.3 316.4 4486.1 -79.1 -739.9 488.6
7249 -379.796 1929.134 1696.129 0 0 0.034 1.599 1 395.6 316.4 4514 -83.8 -763.2 488.6
7250 -396.97 1929.094 1699.984 0 0 0.121 0.356 1 390.9 316.4 4500.1 -79.1 -749.2 488.6
7251 -388.291 1929.207 1698.478 0 0 0.06 1.203 1 390.9 316.4 4504.7 -83.8 -758.5 488.6
7252 -427.084 1928.649 1709.991 0 0 0.223 0.288 1 381.6 316.4 4462.9 -79.1 -716.7 488.6
7253 -407.624 1928.81 1704.488 0 0 0.157 0.407 1 386.3 316.4 4481.5 -79.1 -735.3 488.6
7254 -431.346 1928.235 1710.472 0 0 0.294 0.247 1 376.9 316.4 4462.9 -79.1 -712 488.6
7255 -409.658 1927.71 1704.784 0 0 0.123 0.427 1 386.3 316.4 4481.5 -79.1 -735.3 488.6
7256 -398.137 1927.879 1699.808 0 0 0.231 0.203 1 390.9 316.4 4500.1 -79.1 -749.2 488.6
7257 -404.904 1927.363 1702.907 0 0 0.206 0.307 1 386.3 316.4 4490.8 -79.1 -739.9 488.6
7258 -400.236 1927.588 1700.487 0 0 0.189 0.243 1 390.9 316.4 4495.4 -79.1 -744.6 488.6
7259 -428.416 1926.779 1709.622 0 0 0.252 0.292 1 381.6 316.4 4467.5 -79.1 -716.7 488.6
7260 -391.915 1925.746 1697.95 0 0 0.08 1.011 1 390.9 316.4 4504.7 -83.8 -753.9 493.3
7261 -386.343 1925.499 1696.14 0 0 0.019 1.604 1 395.6 321.1 4514 -83.8 -758.5 493.3
7262 -382.826 1926.001 1696.256 0 0 0.148 2.39 1 395.6 321.1 4514 -83.8 -763.2 493.3
7263 -411.3 1925.49 1704.654 0 0 0.22 0.387 1 386.3 316.4 4481.5 -79.1 -735.3 493.3
7264 -409.238 1925.322 1703.735 0 0 0.142 0.343 1 386.3 316.4 4486.1 -79.1 -735.3 493.3
7265 -379.649 1925.492 1695.232 0 0 0.09 2.102 1 395.6 321.1 4514 -83.8 -763.2 493.3
7266 -389.373 1924.725 1696.399 0 0 0.086 1.005 1 390.9 321.1 4514 -83.8 -753.9 493.3
7267 -400.223 1924.245 1699.377 0 0 0.274 0.255 1 390.9 321.1 4500.1 -79.1 -744.6 493.3
7268 -416.224 1924.524 1706.495 0 0 0.27 0.537 1 381.6 316.4 4476.8 -79.1 -730.6 493.3
7269 -387.538 1923.359 1695.302 0 0 0.019 0.968 1 390.9 321.1 4514 -83.8 -758.5 497.9
7270 -403.961 1923.106 1700.512 0 0 0.299 0.099 1 386.3 321.1 4495.4 -79.1 -739.9 493.3
7271 -422.799 1923.311 1707.941 0 0 0.357 0.402 1 381.6 316.4 4472.2 -79.1 -721.3 493.3
7272 -401.933 1922.962 1699.413 0 0 0.307 -0.048 1 386.3 321.1 4500.1 -79.1 -744.6 493.3
7273 -397.625 1922.963 1697.978 0 0 0.361 0.101 1 390.9 321.1 4504.7 -83.8 -749.2 493.3
7274 -416.526 1921.981 1705.702 0 0 0.26 0.552 1 381.6 316.4 4481.5 -79.1 -730.6 493.3
7275 -413.942 1921.946 1704.797 0 0 0.279 0.53 1 386.3 316.4 4481.5 -79.1 -730.6 493.3
7276 -386.836 1921.166 1693.808 0 0 0.052 0.307 1 395.6 321.1 4523.4 -83.8 -758.5 497.9
7277 -383.911 1921.373 1692.707 0 0 0.033 0.028 1 395.6 321.1 4523.4 -83.8 -763.2 497.9
7278 -420.741 1920.775 1706.56 0 0 0.248 0.65 1 381.6 316.4 4476.8 -79.1 -726 493.3
7279 -381.805 1920.813 1691.638 0 0 0.145 -0.026 1 395.6 321.1 4528 -83.8 -763.2 497.9
7280 -416.942 1920.004 1704.963 0 0 0.248 0.479 1 381.6 321.1 4481.5 -79.1 -730.6 497.9
7281 -401.69 1919.964 1698.206 0 0 0.247 -0.159 1 390.9 321.1 4504.7 -83.8 -744.6 497.9
7282 -399.821 1918.577 1696.948 0 0 0.257 -0.271 1 390.9 321.1 4509.4 -83.8 -744.6 497.9
7283 -407.721 1918.775 1700.939 0 0 0.18 -0.154 1 386.3 321.1 4495.4 -79.1 -739.9 497.9
7287 -352.3 1980.187 1717.937 0 0 0.305 1.943 1 400.2 307.1 4439.6 -74.5 -777.2 442.1
7289 -366.791 1980.615 1721.075 0 0 0.293 4.05 1 395.6 307.1 4425.6 -74.5 -763.2 437.4
7290 -354.628 1980.749 1718.004 0 0 0.416 1.804 1 400.2 307.1 4439.6 -74.5 -777.2 442.1
7291 -362.698 1979.23 1718.298 0 0 0.463 2.152 1 395.6 307.1 4434.9 -74.5 -767.9 442.1
7295 -348.157 1977.228 1715.149 0 0 0.564 0.251 1 400.2 307.1 4448.9 -79.1 -781.8 442.1
7297 -355.66 1976.939 1709.665 0 0 0.792 -4.871 1 400.2 307.1 4467.5 -79.1 -781.8 446.8
7301 -339.631 1976.244 1716.489 0 0 0.913 0.342 1 404.9 307.1 4444.2 -79.1 -791.1 442.1
7302 -367.012 1975.888 1718.67 0 0 0.028 3.403 1 395.6 307.1 4434.9 -74.5 -767.9 442.1
7304 -357.007 1973.832 1710.4 0 0 0.624 -2.7 1 400.2 307.1 4462.9 -79.1 -777.2 446.8
7305 -375.793 1974.635 1718.882 0 0 0.68 4.378 1 390.9 307.1 4434.9 -74.5 -758.5 446.8
7307 -340.664 1974.229 1716.151 0 0 0.672 0.781 1 404.9 307.1 4444.2 -79.1 -791.1 446.8
7308 -337.064 1973.287 1717.112 0 0 0.701 1.238 1 404.9 307.1 4439.6 -79.1 -791.1 446.8
7309 -369.99 1972.79 1716.552 0 0 0.02 2.536 1 395.6 307.1 4444.2 -74.5 -763.2 446.8
7310 -350.207 1972.483 1712.322 0 0 0.313 0.142 1 400.2 307.1 4458.2 -79.1 -781.8 446.8
7312 -332.947 1971.944 1716.899 0 0 0.713 1.105 1 404.9 307.1 4444.2 -79.1 -795.8 446.8
7313 -376.479 1972.14 1715.695 0 0 0.227 2.191 1 395.6 307.1 4444.2 -74.5 -758.5 446.8
7314 -340.878 1972.039 1715.127 0 0 0.609 0.743 1 404.9 307.1 4448.9 -79.1 -791.1 446.8
7316 -351.399 1970.902 1711.522 0 0 0.75 0.271 1 400.2 307.1 4458.2 -79.1 -781.8 451.4
7317 -338.141 1971.726 1716.203 0 0 0.499 0.945 1 404.9 307.1 4444.2 -79.1 -791.1 446.8
7318 -379.102 1970.583 1715.111 0 0 0.285 2.077 1 390.9 307.1 4448.9 -74.5 -758.5 451.4
7319 -370.069 1970.804 1715.296 0 0 0.065 2.167 1 395.6 307.1 4448.9 -74.5 -763.2 451.4
7320 -319.92 1970.131 1714.13 0 0 0.003 0.206 1 409.5 307.1 4453.6 -79.1 -809.7 451.4
7322 -328.091 1970.611 1717.229 0 0 0.782 1.833 1 409.5 307.1 4439.6 -79.1 -800.4 446.8
7323 -373.668 1969.378 1714.673 0 0 0.056 2.114 1 395.6 307.1 4448.9 -74.5 -763.2 451.4
7324 -342.292 1969.419 1712.658 0 0 0.17 0.811 1 404.9 307.1 4458.2 -79.1 -791.1 451.4
7325 -338.267 1969.578 1714.863 0 0 0.349 0.876 1 404.9 307.1 4448.9 -79.1 -791.1 451.4
7326 -377.174 1969.382 1714.195 0 0 0.142 1.724 1 395.6 307.1 4448.9 -74.5 -758.5 451.4
7328 -349.087 1968.109 1709.647 0 0 0.363 -0.028 1 404.9 311.8 4467.5 -79.1 -786.5 451.4
7330 -321.27 1968.426 1714.53 0 0 0.056 1.005 1 409.5 307.1 4448.9 -79.1 -805.1 451.4
7331 -330.251 1969.246 1716.749 0 0 0.792 1.475 1 409.5 307.1 4444.2 -79.1 -800.4 451.4
7332 -334.141 1968.498 1715.636 0 0 0.649 1.116 1 404.9 307.1 4444.2 -79.1 -795.8 451.4
7334 -326.082 1967.202 1716.567 0 0 0.085 2.651 1 409.5 307.1 4444.2 -79.1 -800.4 451.4
7335 -349.272 1965.511 1703.697 0 0 0.546 -3.911 1 404.9 311.8 4486.1 -79.1 -786.5 456.1
